x,y,Street Address,Postcode,Charge Type
247576,663983,Well Street,PA1 2SP,Free
247343,663620,MAXWELLTON STREET,PA1 2UF,Surcharging
246077,663482,FERGUSLIE,PA1 2UZ,Free
246077,663482,FERGUSLIE,PA1 2UZ,Free
251660,663887,Glasgow Road,PA1 3BE,Free
251067,664051,Penilee Road,PA1 3ES,Free
249495,664103,Glasgow Road,PA1 3PN,Free
249278,664128,Glasgow Road,PA1 3PW,Free
248993,664150,Glasgow Road,PA1 3QH,Free
241162,662602,Tandlehill Road,PA10 2DQ,Surcharging
240557,663012,High Barholm,PA10 2EQ,Free
240266,663376,New Street Kilbarchan,PA10 2LN,Surcharging
238726,665633,MAIN STREET,PA11 3ED,Free
238665,665704,Main Street,PA11 3NR,Free
238822,665955,Houston Road,PA11 3QP,Free
235171,658777,MAIN STREET,PA12 4AH,Free
235268,658893,THE CROSS,PA12 4DB,Free
235767,669870,ST JAMES TERRACE,PA13 4HB,Free
231128,674525,Birkmyre Avenue,PA14 5AR,Surcharging
231558,674763,Gallagher Shopping Park,PA14 5AU,Free
231727,674603,GREENOCK RD,PA14 5BP,Free
231727,674603,GREENOCK RD,PA14 5BP,Free
232150,674451,John Wood Street,PA14 5HU,Free
233583,673430,Dubbs Road,PA14 5UA,Free
233583,673430,Dubbs Road,PA14 5UA,Surcharging
233583,673430,Dubbs Road,PA14 5UA,Free
232869,673522,Moorfield Avenue.,PA14 5XA,Surcharging
233972,673207,MOSS ROAD,PA14 6HF,Surcharging
228855,675574,CATHCART STREET,PA15 1BA,Free
228855,675574,CATHCART STREET,PA15 1BA,Free
228855,675574,NEWTON STREET,PA15 1BA,Free
228855,675574,CATHCART STREET,PA15 1BA,Free
228188,676061,Cathcart Street,PA15 1DD,Free
229063,675725,CARTSDYKE AVENUE,PA15 1ED,Free
228304,675942,RUE END STREET,PA15 1EL,Free
228304,675942,RUE END STREET,PA15 1EL,Free
227827,676338,UNIT HAMILTON GATE,PA15 1JW,Free
227827,676338,UNIT HAMILTON GATE,PA15 1JW,Free
227827,676338,UNIT HAMILTON GATE,PA15 1JW,Free
227827,676338,HAMILTON GATE; THE OAK MALL,PA15 1JW,Free
227827,676338,HAMILTON GATE; THE OAK MALL,PA15 1JW,Free
227827,676338,Hamilton Gate,PA15 1JW,Free
227736,676594,DALRYMPLE STREET,PA15 1LE,Free
227736,676594,DALRYMPLE STREET,PA15 1LE,Free
227939,676600,CONTAINER WAY,PA15 1PX,Free
227939,676600,CONTAINER WAY,PA15 1PX,Free
227834,676281,Unit Hamilton Way,PA15 1RH,Free
227744,676291,Hamilton Way Oak Mall,PA15 1RQ,Free
227607,676383,WEST STEWART STREET,PA15 1SN,Free
227607,676383,West Stewart Street,PA15 1SN,Free
227590,676362,KILBLAIN STREET,PA15 1SR,Free
227590,676362,Kilblain Street,PA15 1SR,Free
227692,676382,"Blackhall Street,",PA15 1UA,Surcharging
227692,676382,A West Blackhall Street,PA15 1UA,Free
227655,676483,West Blackhall Street,PA15 1UT,Free
227655,676483,West Blackhall Street,PA15 1UT,Free
227651,676574,WEST BLACKHALL STREET,PA15 1XG,Free
227651,676574,WEST BLACKHALL STREET,PA15 1XG,Free
227651,676574,WEST BLACKHALL STREET,PA15 1XG,Free
227651,676574,WEST BLACKHALL STREET,PA15 1XG,Free
227651,676574,WEST BLACKHALL STREET,PA15 1XG,Free
227651,676574,WEST BLACKHALL STREET,PA15 1XG,Free
227625,676637,WEST BLACKHALL STREET,PA15 1XR,Free
227625,676637,WEST BLACKHALL STREET,PA15 1XR,Free
227625,676637,WEST BLACKHALL STREET,PA15 1XR,Free
229342,675414,East Crawford Street,PA15 2BT,Surcharging
229357,675331,EAST CRAWFORD STREET,PA15 2DZ,Surcharging
229357,675331,East Crawford Street,PA15 2DZ,Surcharging
229735,675087,SINCLAIR STREET,PA15 2EZ,Free
229325,674846,Bridgend Road,PA15 2JJ,Free
228825,674873,CORLIC STREET,PA15 3LJ,Free
228009,675832,Lynedoch Street,PA15 4AB,Free
228009,675832,Lynedoch Street,PA15 4AB,Free
228009,675832,Lynedoch Street,PA15 4AB,Free
227196,676103,ROXBURGH STREET,PA15 4DA,Surcharging
227450,675803,CAPTAIN STREET,PA15 4LQ,Free
226936,675671,Murdieston Street,PA15 4SJ,Free
228254,675732,Regent Street,PA15 4TH,Free
228517,675327,INGLESTON STREET,PA15 4UQ,Free
221065,672308,Main Street,PA16 0FZ,Free
224029,675813,AUCHMEAD ROAD,PA16 0LN,Surcharging
223794,676116,FIFE ROAD,PA16 0PN,Surcharging
224533,675252,Inverkip Road,PA16 0PX,Free
224533,675252,Inverkip Road,PA16 0PX,Free
224341,675260,"Unit , Auchmead Road",PA16 0PY,Free
223667,675145,BRAESIDE ROAD,PA16 0RH,Surcharging
223667,675145,Braeside Road,PA16 0RH,Free
224595,675535,Cumberland Road,PA16 0TW,Surcharging
224658,675892,Larkfield Road,PA16 0XN,Free
225596,676518,GRIEVE ROAD,PA16 7AW,Surcharging
226077,675937,Bow Road,PA16 7ED,Surcharging
225120,675907,FANCY FARM ROAD,PA16 7LY,Surcharging
227031,677253,Eldon Street,PA16 7UG,Free
227284,676971,BROUGHAM STREET,PA16 8AB,Surcharging
227028,676217,SOUTH STREET,PA16 8TX,Surcharging
227028,676217,SOUTH STREET,PA16 8TX,Surcharging
227484,676824,Patrick St,PA16 8UT,Free
226144,675726,INVERKIP ROAD,PA16 9AP,Free
225003,675588,Gleninver Road,PA16 9LA,Surcharging
219377,668565,Shore Road,PA18 6AR,Free
219498,670234,ARDGOWAN ROAD,PA18 6AT,Free
219736,668670,Wemyss Bay,PA18 6BA,Surcharging
219736,668670,Wemyss Bay,PA18 6BA,Surcharging
223135,676939,COWAL VIEW,PA19 1EH,Free
224019,677877,Kempock Street,PA19 1ND,Free
224275,677684,Shore Street,PA19 1RB,Free
224317,677595,Shore Street,PA19 1RD,Free
223581,676907,Bute Street,PA19 1SX,Free
223887,676871,TOWER DRIVE,PA19 1TB,Surcharging
224898,677209,Cardwell Road,PA19 1UH,Free
246078,661400,FOXBAR ROAD,PA2 0AY,Free
245493,662349,SPEY AVENUE,PA2 0EG,Surcharging
245844,662112,IVANHOE ROAD,PA2 0JZ,Surcharging
245215,661225,BREDILAND ROAD,PA2 0SA,Surcharging
248298,662268,Falside Road,PA2 6JE,Free
248298,662268,Falside Road,PA2 6JE,Free
248248,663178,NEILSTON ROAD,PA2 6LN,Free
248347,662881,Neilston Road,PA2 6LZ,Free
248312,662850,Neilston Road,PA2 6NE,Free
248739,662636,Rowan Street,PA2 6RY,Free
248984,663062,Barscube Terrace,PA2 6XA,Surcharging
249973,663141,Hawkhead Road,PA2 7BE,Surcharging
249397,663042,Black Ford Road,PA2 7EP,Surcharging
249549,662474,LOCHFIELD ROAD,PA2 7JD,Surcharging
248452,662316,Printers Place,PA2 7RX,Free
247774,661534,Skye Crescent,PA2 8EL,Free
247774,661534,SKYE CRESCENT,PA2 8EL,Surcharging
248217,661317,GLENBURN ROAD,PA2 8JG,Free
246937,661608,Glennifer Road,PA2 8PL,Free
247323,661122,Braehead Road,PA2 8QD,Free
245890,663361,Fulbar Road,PA2 9AP,Free
246448,662732,LOCHALINE AVENUE,PA2 9ET,Surcharging
246448,662732,McCullochs Dairy,PA2 9ET,Free
247424,662909,Royal Alexandria Hospital,PA2 9PN,Free
208799,664713,MONTAGUE STREET,PA20 0BT,Free
208528,664731,Bridge Street,PA20 0HH,Free
208865,664662,Montague Street,PA20 9DA,Free
198005,672890,.,PA21 2DR,Surcharging
217436,676743,ARGYLL STREET,PA23 7NE,Free
217447,676719,ARGYLL STREET,PA23 7NH,Free
217514,677402,Queen Street,PA23 8AX,Free
217334,677019,JOHN STREET,PA23 8BJ,Free
217334,677019,JOHN STREET,PA23 8BJ,Free
217293,677024,JOHN STREET,PA23 8BL,Free
218390,678020,Marine Parade Kirn,PA23 8HE,Free
209670,701469,Strachur Filling Station,PA27 8DG,Surcharging
171783,620775,LOCHEND STREET,PA28 6DL,Free
171764,620660,Rieclachan,PA28 6EX,Free
186394,668731,Barmore Road,PA29 6TW,Free
186389,668622,HARBOUR STREET,PA29 6TZ,Free
247065,664352,McKenzie Street,PA3 1LW,Surcharging
246473,664491,"Unit , Tannahill Centre",PA3 1NR,Free
247266,664446,GREENHILL ROAD,PA3 1RN,Surcharging
248264,664254,Old Sneddon Road,PA3 2AL,Free
248324,664428,MONCRIEFF STREET,PA3 2AW,Free
248324,664428,MONCRIEFF STREET,PA3 2AW,Free
248324,664428,MONCRIEFF STREET,PA3 2AW,Free
248324,664428,MONCRIEFF STREET,PA3 2AW,Free
248324,664428,MONCRIEFF STREET,PA3 2AW,Free
247925,664673,Caledonia Street,PA3 2JJ,Free
247907,664840,Greenock Road,PA3 2LA,Free
247843,664962,MOSSVALE LANE,PA3 2LT,Free
248066,664988,A SPRINGBANK ROAD,PA3 2PA,Free
248148,665341,NEW INCHINNAN ROAD,PA3 2PP,Free
248218,665891,WHITECART ROAD,PA3 2TH,Free
244405,664581,Napier Street,PA3 3AJ,Free
244183,664633,BRIDGE STREET,PA3 3DR,Surcharging
244385,664557,BRIDGE STREET,PA3 3DW,Free
244385,664557,BRIDGE STREET,PA3 3DW,Free
243744,664681,Greenfarm Road,PA3 3HQ,Free
243339,664394,Clippens Road,PA3 3PU,Free
243162,664663,Clippens Road,PA3 3PY,Surcharging
248883,665305,RENFREW ROAD,PA3 4EA,Free
249109,664804,Netherhill Road,PA3 4RL,Free
249109,664804,Netherhill Road,PA3 4RL,Surcharging
248940,664608,Gallowhill Road,PA3 4UG,Surcharging
185189,685572,Chalmers Street,PA30 8DX,Free
185158,685717,Chalmers Street,PA30 8EY,Free
186402,687656,PATERSON STREET,PA31 8JP,Free
186075,687997,POLTALLOCH STREET,PA31 8LL,Free
186236,688025,ARGYLL STREET,PA31 8LZ,Free
185736,688843,OBAN ROAD,PA31 8NG,Surcharging
185736,688843,Oban Road,PA31 8NG,Free
209470,708290,The Avenue,PA32 8UQ,Free
185883,729878,"Unit , MacGregor Court,",PA34 4DJ,Free
185964,729657,LOCHAVULLIN ROAD,PA34 4HP,Free
185964,729657,LOCHAVULLIN ROAD,PA34 4HP,Free
185964,729657,LOCHAVULLIN ROAD,PA34 4HP,Free
186002,729152,SOROBA ROAD,PA34 4JF,Surcharging
185794,729887,STATION ROAD,PA34 4LL,Free
185794,729887,STATION ROAD,PA34 4LL,Free
185794,729887,STATION ROAD,PA34 4LL,Free
185952,729261,Lynn Road,PA34 4PH,Free
185876,730297,GEORGE STREET,PA34 5NT,Surcharging
185918,729995,GEORGE STREET,PA34 5SB,Free
185918,729995,GEORGE STREET,PA34 5SB,Free
185905,730098,/ George Street,PA34 5SL,Free
185939,729892,Airds Crescent,PA34 5SQ,Free
187997,733390,Jane Road,PA37 1QE,Free
250852,666386,NEWMAINS ROAD,PA4 0NQ,Free
250131,666828,BROADLOAN,PA4 0SA,Free
249433,666004,Wright Street,PA4 8BJ,Free
249889,666608,PAISLEY ROAD,PA4 8DS,Free
250171,666906,Paisley Road,PA4 8LH,Free
250853,667749,Canal Street,PA4 8QB,Free
250810,667666,HIGH STREET,PA4 8QJ,Free
250810,667666,HIGH STREET,PA4 8QJ,Free
250810,667666,HIGH STREET,PA4 8QJ,Free
250876,667527,High Street,PA4 8QP,Free
250792,667618,HIGH STREET,PA4 8QR,Surcharging
250740,667595,Hairst Street,PA4 8QU,Free
250740,667595,HAIRST STREET,PA4 8QU,Free
249421,665871,Paisley Road,PA4 8XD,Free
251764,667633,KINGS INCH ROAD,PA4 8XQ,Free
251764,667633,KINGS INCH ROAD,PA4 8XQ,Free
251764,667633,Xscape,PA4 8XQ,Surcharging
136455,645361,Charlotte Street,PA42 7DF,Surcharging
131076,659800,MAIN STREET,PA43 7JJ,Free
131225,659908,SHORE STREET,PA43 7LB,Free
133106,662941,Bridgend,PA44 7PQ,Free
243139,661986,SYCAMORE AVENUE,PA5 0BL,Free
243174,662279,HAZEL AVENUE,PA5 0BP,Free
241847,662092,SSB Stores,PA5 0LZ,Surcharging
241179,661688,A Ness Avenue,PA5 0PG,Free
241453,661248,Hallhill road,PA5 0SA,Surcharging
242937,663168,HIGH STREET,PA5 8AL,Free
242937,663168,HIGH STREET,PA5 8AL,Free
242937,663168,HIGH STREET,PA5 8AL,Free
242685,663224,CHURCH STREET,PA5 8DX,Free
242685,663224,CHURCH STREET,PA5 8DX,Free
242685,663224,CHURCH STREET,PA5 8DX,Free
243536,662933,THORNHILL,PA5 8JG,Surcharging
243536,662933,Thornhill (near junction with Beith Road),PA5 8JG,Surcharging
243005,663149,High Street,PA5 8JU,Free
243095,663113,High Street,PA5 8JZ,Free
241644,662364,A Bute Drive,PA5 8PN,Surcharging
242518,663160,MACDOWALL STREET,PA5 8QL,Surcharging
242132,662787,Kilbarchan Road,PA5 8RD,Surcharging
242712,663514,"UNIT A, NAPIER STREET",PA5 8SF,Free
242712,663514,NAPIER STREET,PA5 8SF,Free
244821,663231,Stoddard Square,PA5 9AS,Free
244268,663018,Main Road,PA5 9EN,Surcharging
244446,663190,Main Road,PA5 9EP,Free
244679,663202,Main Street,PA5 9ES,Surcharging
241122,666416,Crosslee Crescent,PA6 7DT,Free
243422,671220,Greenock Road,PA7 5JB,Free
243171,671395,Greenock Road,PA7 5JN,Free
243698,670291,Dalgety Drive,PA7 5LN,Free
242151,671794,Ingliston,PA7 5PA,Surcharging
244797,672117,ERSKINE FERRY ROAD,PA7 5PP,Free
157699,743094,Salen,PA72 6JB,Free
150424,755156,Main Street,PA75 6NT,Free
150626,755335,MAIN STREET ISLE OF MU,PA75 6NU,Free
245998,671109,Bargarran,PA8 6BS,Free
245998,671109,BARGARRAN SQUARE,PA8 6BS,Free
246766,670422,Centreholm Roundabout,PA8 6EY,Free
247017,670574,BRIDGEWATER SHOPPING CENTRE,PA8 7AA,Free
247017,670574,BRIDGEWATER SHOPPING CENTRE,PA8 7AA,Free
247017,670574,BRIDGEWATER SHOPPING CENTRE,PA8 7AA,Free
247017,670574,a Bridgewater Shopping Cen,PA8 7AA,Free
247002,669688,Park Glade,PA8 7HH,Surcharging
239795,660346,Main Street,PA9 1AW,Surcharging
308403,726655,Drummond Way,PH1 0AQ,Surcharging
309134,723160,A Oakbank Road,PH1 1HA,Free
310411,723623,Taymount Terrace,PH1 1NX,Surcharging
308588,724005,West Mains Avenue,PH1 1QZ,Free
310128,724086,Rannoch Road,PH1 2DF,Free
309341,724243,Rannoch Road,PH1 2DP,Free
309341,724243,Rannoch Road,PH1 2DP,Free
308863,724948,CRIEFF ROAD,PH1 2NR,Free
308863,724948,CRIEFF ROAD,PH1 2NR,Free
309846,725213,Tulloch Square,PH1 2PW,Free
310426,724566,Crieff Road,PH1 2RP,Surcharging
310643,725500,Argyll Road,PH1 3BZ,Free
309552,729970,MARSHALL WAY,PH1 3EX,Free
309835,726123,The Triangle,PH1 3GA,Free
306541,726431,Bridgeton Brae Almondbank,PH1 3LJ,Free
302740,725985,Main Street,PH1 3PU,Surcharging
306783,735399,Main Street,PH1 4AB,Free
310895,733039,PERCY STREET,PH1 4LU,Free
310895,733039,Percy Street Stanley,PH1 4LU,Free
311026,724637,Dunkeld Road,PH1 5AP,Free
311026,724637,Dunkeld Road,PH1 5AP,Free
311026,724637,Dukeld Road,PH1 5AP,Free
311161,724701,Balhousie Street,PH1 5BG,Surcharging
311669,723515,Scott Street,PH1 5EH,Free
311542,723581,SOUTH METHVEN STREET,PH1 5NU,Free
311542,723581,South Methven Street,PH1 5NU,Free
311611,723648,HIGH STREET,PH1 5PB,Free
311611,723648,HIGH STREET,PH1 5PB,Free
311611,723648,High Street,PH1 5PB,Free
311611,723619,High Street,PH1 5PZ,Free
311611,723619,High Street,PH1 5PZ,Free
311679,721800,DUNKELD ROAD,PH1 5RB,Free
311679,721800,DUNKELD ROAD,PH1 5RB,Free
311679,721800,DUNKELD ROAD,PH1 5RB,Free
311679,721800,DUNKELD ROAD,PH1 5RB,Free
311327,724043,Dunkeld Road,PH1 5RG,Free
311906,723613,High Street,PH1 5TH,Free
311906,723613,High Street,PH1 5TH,Free
311958,723645,HIGH STREET,PH1 5TJ,Free
311958,723645,HIGH STREET,PH1 5TJ,Free
311958,723645,HIGH STREET,PH1 5TJ,Free
311958,723645,High Street,PH1 5TJ,Free
311732,723609,HIGH STREET,PH1 5UH,Free
311732,723609,HIGH STREET,PH1 5UH,Free
311732,723609,St Johns Centre,PH1 5UH,Free
311732,723609,St Johns Centre,PH1 5UH,Free
311732,723609,High Street,PH1 5UH,Free
311846,723506,KING EDWARD STREET,PH1 5UT,Free
311846,723506,KING EDWARD STREET,PH1 5UT,Free
311846,723506,KING EDWARD STREET,PH1 5UT,Free
311846,723506,KING EDWARD STREET,PH1 5UT,Free
311846,723506,KING EDWARD STREET,PH1 5UT,Free
311112,723634,ST CATHRINES RETAIL PARK,PH1 5XD,Free
311112,723634,ST CATHRINES RETAIL PARK,PH1 5XD,Free
317908,745302,ALLAN STREET,PH10 6AD,Free
317908,745302,ALLAN STREET,PH10 6AD,Free
317908,745302,ALLAN STREET,PH10 6AD,Free
317934,745224,Leslie Street,PH10 6AH,Free
317802,745283,HIGH STREET,PH10 6DA,Free
317802,745283,HIGH STREET,PH10 6DA,Free
317651,744999,Perth Street,PH10 6DL,Free
317844,745338,High Street,PH10 6ET,Free
318208,744449,Coupar Angus Road,PH10 6JR,Free
318033,745166,DUNKELD ROAD,PH10 6NQ,Free
318274,745807,HATTON ROAD,PH10 7AW,Free
324585,748544,Market Square,PH11 8AA,Free
324613,748617,COMMERCIAL STREET,PH11 8AF,Free
324698,748389,AIRLIE STREET,PH11 8AJ,Free
328690,744647,THE SQUARE,PH12 8RN,Free
322148,740036,COMMERCIAL STREET,PH13 9AD,Free
321998,739852,GEORGE STREET,PH13 9DJ,Free
327993,728715,Inchture,PH14 9RN,Free
327993,728715,QUARRY MILL,PH14 9RN,Free
285785,749179,Dunkeld Street,PH15 2AF,Free
285562,749041,BANK STREET,PH15 2BA,Surcharging
293822,758246,ATHOLL ROAD,PH16 5AB,Free
293951,758159,ATHOLL ROAD,PH16 5BW,Free
293980,758445,West Moulin Road,PH16 5EA,Free
287175,765271,The Square,PH18 5TQ,Free
311387,721694,Glengarry Road,PH2 0AB,Free
309819,722214,AVIVA PERTH,PH2 0NH,Free
311046,723597,Glasgow Road,PH2 0NZ,Free
308618,722733,Broxden Avenue,PH2 0PX,Surcharging
311925,726859,Scone Palace Park,PH2 6BB,Surcharging
311925,726859,Scone Palace Park,PH2 6BB,Surcharging
316976,729560,Main Street Balbeggie,PH2 6EZ,Free
313740,726066,PERTH ROAD,PH2 6JJ,Free
313545,725876,Perth Road,PH2 6JL,Free
313620,726331,ABBEY ROAD,PH2 6RU,Surcharging
312226,724039,Main Street,PH2 7HB,Free
319535,721123,Errol Road,PH2 7NF,Surcharging
325210,722896,High Street,PH2 7QQ,Free
325065,722760,THE CROSS,PH2 7QW,Surcharging
311604,721913,EDINBURGH ROAD,PH2 8DX,Free
311604,721913,Edinburgh Road,PH2 8DX,Surcharging
311506,723476,County Place,PH2 8EE,Surcharging
311780,723454,SOUTH STREET,PH2 8PA,Free
311780,723454,Jct Scott Street/South Street,PH2 8PA,Surcharging
313106,718456,Main Street,PH2 9PJ,Free
271237,798828,Perth Road,PH20 1AP,Surcharging
271840,799374,Main Street,PH20 1DR,Free
271235,799108,MAIN STREET,PH20 1EB,Surcharging
275739,800642,High Street,PH21 1HR,Free
289555,812294,Grampian Road,PH22 1PD,Free
290965,810782,COYLUMBRIDGE,PH22 1QN,Surcharging
289546,812639,GRAMPIAN ROAD,PH22 1RH,Free
289546,812639,GRAMPIAN ROAD,PH22 1RH,Free
289546,812639,MAIN ROAD,PH22 1RH,Free
289872,813758,Dalfaber Drive,PH22 1UQ,Free
303364,827913,THE SQUARE,PH26 3HF,Free
303325,827976,The Square,PH26 3HG,Free
294415,712830,High Street,PH3 1AA,Free
294199,712710,HIGH STREET,PH3 1AF,Free
294585,712890,HIGH STREET,PH3 1BN,Free
291629,711481,.,PH3 1NF,Free
237853,809309,Main Street,PH32 4DD,Free
210154,773846,HIGH STREET,PH33 6AE,Free
210154,773846,HIGH STREET,PH33 6AE,Free
210191,773888,HIGH STREET,PH33 6AH,Free
210610,774277,AN AIRD ROAD,PH33 6AN,Free
210610,774277,AN AIRD ROAD,PH33 6AN,Free
210300,773978,HIGH STREET,PH33 6AS,Free
210300,773978,HIGH STREET,PH33 6AS,Free
210358,774031,HIGH STREET,PH33 6AU,Free
209713,773276,GRANGE ROAD,PH33 6JF,Free
211434,774239,Belford Road,PH33 6PF,Free
211723,774308,CLAGGAN ROAD,PH33 6QL,Free
212394,775417,Lochy Bridge,PH33 6TQ,Surcharging
210648,776092,GLENLOY STREET,PH33 7DR,Surcharging
210934,776136,Kilmallie Road,PH33 7EN,Free
209553,776831,Royal Bank Buildings,PH33 7JG,Free
222137,781509,SPEAN BRIDGE,PH34 4EP,Surcharging
181598,761359,Strontian,PH36 4HZ,Free
165874,786532,THE HARBOUR,PH39 4NH,Free
289834,709064,Moray Street,PH4 1PY,Free
167597,797046,Station Road,PH41 4PY,Free
167589,797016,MAIN STREET,PH41 4PZ,Free
210101,758856,Carnoch,PH49 4HS,Surcharging
208095,758239,Park Road,PH49 4JS,Free
218673,761854,Stevenson Terrace,PH50 4RW,Free
218754,761846,The Aluminium Story,PH50 4SJ,Free
277391,722020,DRUMMOND STREET,PH6 2DW,Free
286505,721545,High Street,PH7 3HT,Free
286451,721563,HIGH STREET,PH7 3HU,Free
286609,722336,FERN TOWER ROAD,PH7 3LQ,Surcharging
286133,721435,Town Green,PH7 4DE,Free
286244,721645,GALVELMORE STREET,PH7 4DN,Free
302637,742630,HIGH STREET,PH8 0AL,Free
297784,752624,BALLINLUIG,PH9 0LG,Surcharging
349183,636213,CHANNEL STREET,TD1 1BA,Free
349149,636267,CHANNEL STREET,TD1 1BE,Free
349149,636267,CHANNEL STREET,TD1 1BE,Free
349332,636120,CHANNEL STREET,TD1 1BL,Free
349332,636120,Channel Street,TD1 1BL,Free
349292,636157,Channel Street,TD1 1BN,Free
349259,636046,BANK STREET,TD1 1EP,Free
349259,636046,BANK STREET,TD1 1EP,Free
349006,636143,Galapark,TD1 1EZ,Free
348798,636211,Scott Street,TD1 1HW,Surcharging
348922,636166,Balmoral Place,TD1 1JE,Free
348618,636741,Wilderhaugh,TD1 1PW,Free
349628,635965,Currie Road,TD1 2AG,Free
349628,635965,Currie Road,TD1 2AG,Free
350970,635686,MARIGOLD BANK,TD1 2NB,Free
349355,635916,PATON STREET,TD1 3AT,Free
350201,635207,Tweed Road,TD1 3DY,Free
351783,634706,TWEEDBANK DRIVE,TD1 3RP,Free
370967,645964,West High Street,TD10 6XA,Surcharging
378507,653921,Market Square,TD11 3BY,Free
378382,653962,Newtown Street,TD11 3DT,Free
378586,653910,MARKET SQUARE,TD11 3ED,Free
387157,656556,Main Street East End,TD11 3XR,Free
384071,639676,High St,TD12 4AS,Free
384270,639800,High Street,TD12 4DH,Surcharging
394138,664672,FORT ROAD,TD14 5BE,Surcharging
394414,664434,High Street,TD14 5EU,Free
394550,664255,MANSE ROAD,TD14 5JE,Free
390259,665910,High Street,TD14 5NL,Surcharging
399911,652812,Hide Hill,TD15 1AF,Free
399740,652956,Golden Square,TD15 1BG,Surcharging
399871,652905,MARYGATE,TD15 1DW,Free
399923,652725,HIDE HILL,TD15 1EN,Free
399923,652725,HIDE HILL,TD15 1EN,Free
399899,652774,HIDE HILL,TD15 1EY,Free
399899,652774,HIDE HILL,TD15 1EY,Free
399885,653589,BERWICK HOLIDAY CENTRE,TD15 1NE,Free
399885,653589,BERWICK HOLIDAY CENTRE,TD15 1NE,Free
399416,654229,NORTH ROAD,TD15 1QQ,Free
399416,654229,NORTH ROAD,TD15 1QQ,Free
399416,654229,NORTH ROAD,TD15 1QQ,Free
399416,654229,North Road,TD15 1QQ,Free
399416,654229,North Road,TD15 1QQ,Free
399447,652534,Main Street,TD15 2AA,Free
399567,652101,Main Street,TD15 2DS,Free
399258,651545,a Grove Gardens,TD15 2EN,Surcharging
404208,643670,BEAL,TD15 2PA,Free
404208,643670,HAGGERSTON CASTLE HOLIDAY PARK,TD15 2PA,Free
405322,642088,BEAL GARAGE,TD15 2PD,Free
398891,652568,TWEESIDE TRADING ESTATE,TD15 2XU,Free
353049,647583,Market Place,TD2 6SR,Surcharging
352668,647936,Edinburgh Road,TD2 6TW,Free
372660,634010,Roxburgh Street,TD5 7DH,Free
372783,633919,THE SQUARE,TD5 7HG,Free
372783,633919,THE SQUARE,TD5 7HG,Free
372783,633919,THE SQUARE,TD5 7HG,Free
372796,633920,THE SQUARE,TD5 7HQ,Free
372796,633920,THE SQUARE,TD5 7HQ,Free
372642,634919,Highcroft,TD5 7NB,Free
373336,633034,Pinnaclehill Industrial Estate,TD5 8DW,Free
359457,631084,Main Street,TD6 0AT,Free
357774,631724,Station Yard,TD6 0PP,Free
353342,633789,Huntlyburn Terrace,TD6 9BS,Free
354679,634069,/ High Street,TD6 9PA,Free
354611,634090,HIGH STREET,TD6 9PF,Free
354573,634113,High Street,TD6 9RU,Free
347546,628088,Hillside Terrace,TD7 4BA,Free
346962,628483,MARKET PLACE,TD7 4BX,Free
347094,628572,High St,TD7 4DD,Free
347396,629186,Raeburn Meadow,TD7 4HL,Surcharging
346202,628996,Bannerfield Drive,TD7 5BG,Surcharging
365038,620555,Cannongate,TD8 6AN,Free
365134,620718,HIGH STREET,TD8 6DQ,Free
365134,620718,High Street,TD8 6DQ,Free
365625,621783,EDINBURGH ROAD,TD8 6EB,Free
365484,620039,LOTHIAN ROAD,TD8 6LA,Free
350124,614490,Sandbed,TD9 0HE,Surcharging
350351,615170,Commercial Road,TD9 7AD,Free
350317,615366,HAVELOCK STREET,TD9 7BA,Surcharging
350169,615230,Dickson Street,TD9 7EL,Free
351416,616056,Kenilworth Avenue,TD9 8EG,Free
351928,615653,Weensland Road,TD9 8LA,Free
350228,614523,HIGH STREET,TD9 9BZ,Free
350228,614523,HIGH STREET,TD9 9BZ,Free
350356,614651,HIGH STREET,TD9 9HE,Free
